"","par","est","sd","lwr","upr","model","year","Ecov"
"726","log_SSB",236180.315884052,0.258800454778921,142215.949322306,392228.45170954,"fit1",2019,"noise1"
"727","log_SSB",162379.82684433,0.303572691761185,89562.4121958878,294400.379796887,"fit1",2020,"noise1"
"728","log_SSB",183821.002546741,0.300810360070139,101938.95626459,331474.464870762,"fit1",2021,"noise1"
"729","log_SSB",113763.128577543,0.338393721256622,58607.7402228434,220824.917912568,"fit2",1970,"noise1"
"730","log_SSB",117723.464544358,0.347740483645406,59547.0648270002,232737.149086863,"fit2",1971,"noise1"
"731","log_SSB",114558.252670005,0.363162718894193,56220.6721733533,233430.031116292,"fit2",1972,"noise1"
"732","log_SSB",99369.0614914842,0.397193817360764,45619.7588409673,216445.913625286,"fit2",1973,"noise1"
"733","log_SSB",90002.8591505456,0.371256018172287,43474.7209916934,186327.007292829,"fit2",1974,"noise1"
"734","log_SSB",98587.2593565724,0.277721771581753,57203.0584011958,169911.329552912,"fit2",1975,"noise1"
"735","log_SSB",130077.525715758,0.208288557978342,86477.5679917291,195659.557608649,"fit2",1976,"noise1"
"736","log_SSB",144120.43575874,0.208531243056571,95767.9495415857,216885.712837254,"fit2",1977,"noise1"
"737","log_SSB",132249.932705681,0.243700710123141,82026.3198919578,213224.788381272,"fit2",1978,"noise1"
"738","log_SSB",137647.024506607,0.258555548632103,82923.9348213251,228482.927110811,"fit2",1979,"noise1"
"739","log_SSB",183421.705527917,0.253074267077885,111693.927485513,301211.738329584,"fit2",1980,"noise1"
"740","log_SSB",202670.428961098,0.244983021039722,125388.188834559,327585.103166865,"fit2",1981,"noise1"
"741","log_SSB",332921.713561334,0.233835094300482,210522.088919587,526485.690548849,"fit2",1982,"noise1"
"742","log_SSB",466379.268120492,0.236280041284646,293503.716615698,741079.616437715,"fit2",1983,"noise1"
"743","log_SSB",514112.924153571,0.258458247058238,309780.74525984,853223.135479365,"fit2",1984,"noise1"
"744","log_SSB",464345.141379396,0.302999781715471,256402.517267021,840929.381742791,"fit2",1985,"noise1"
"745","log_SSB",420959.117658943,0.347936141697092,212848.550766367,832547.734537812,"fit2",1986,"noise1"
"746","log_SSB",406923.139980912,0.346632991869556,206277.769940892,802735.272440519,"fit2",1987,"noise1"
"747","log_SSB",407261.259374681,0.339565128573364,209329.01370606,792349.471537444,"fit2",1988,"noise1"
"748","log_SSB",425758.462281685,0.313091831667317,230491.089737422,786452.38916164,"fit2",1989,"noise1"
"749","log_SSB",435556.061229042,0.308704725212382,237831.456066972,797661.863617972,"fit2",1990,"noise1"
"750","log_SSB",429671.92286923,0.314053476658546,232171.688161808,795178.614428971,"fit2",1991,"noise1"
"751","log_SSB",392825.959310467,0.309691770074968,214084.499124171,720800.594809464,"fit2",1992,"noise1"
"752","log_SSB",421374.380919742,0.292339539631345,237587.554647029,747330.259614319,"fit2",1993,"noise1"
"753","log_SSB",490440.614488763,0.280169449108522,283205.301050862,849320.247352705,"fit2",1994,"noise1"
"754","log_SSB",409121.620791361,0.281224846671117,235759.395343077,709963.224818159,"fit2",1995,"noise1"
"755","log_SSB",382509.528962042,0.277500768524137,222038.781702298,658954.884480207,"fit2",1996,"noise1"
"756","log_SSB",344672.508144015,0.279361620797262,199346.783286467,595942.086005815,"fit2",1997,"noise1"
"757","log_SSB",271591.371462365,0.294129379103596,152597.699420064,483374.738499562,"fit2",1998,"noise1"
"758","log_SSB",259041.125772952,0.300073673065354,143860.263582706,466440.858445535,"fit2",1999,"noise1"
"759","log_SSB",248950.050280208,0.30718820989781,136341.583969545,454565.113079235,"fit2",2000,"noise1"
"760","log_SSB",235830.082052503,0.322235504280595,125402.675790631,443497.93375817,"fit2",2001,"noise1"
"761","log_SSB",204384.746105621,0.333525368962397,106303.106064119,392962.407095264,"fit2",2002,"noise1"
"762","log_SSB",189997.944305599,0.324484703335673,100587.021068603,358885.45516954,"fit2",2003,"noise1"
"763","log_SSB",204862.941837358,0.287400510760756,116633.457821031,359835.211287795,"fit2",2004,"noise1"
"764","log_SSB",242526.578065454,0.286901593217211,138211.370264975,425573.821859752,"fit2",2005,"noise1"
"765","log_SSB",260851.774126077,0.297128608498276,145704.450461971,466997.733075293,"fit2",2006,"noise1"
"766","log_SSB",233623.508602491,0.314998924900186,126003.916427585,433160.693089293,"fit2",2007,"noise1"
"767","log_SSB",232487.214378142,0.319870678748182,124199.445044281,435189.584221068,"fit2",2008,"noise1"
"768","log_SSB",221562.812087312,0.313668888687289,119810.95235205,409729.484127566,"fit2",2009,"noise1"
"769","log_SSB",283508.398330125,0.283563962683193,162626.535638815,494242.908194429,"fit2",2010,"noise1"
"770","log_SSB",319237.180291615,0.267455143164092,188995.320936063,539232.277157901,"fit2",2011,"noise1"
"771","log_SSB",333145.67542778,0.266773255470896,197493.22448452,561973.917565617,"fit2",2012,"noise1"
"772","log_SSB",353676.664249106,0.281720688422141,203610.848898999,614344.390344468,"fit2",2013,"noise1"
"773","log_SSB",266552.231574506,0.298506290746922,148487.070251259,478493.460993765,"fit2",2014,"noise1"
"774","log_SSB",243085.823017354,0.323063895833664,129051.213092419,457885.795383475,"fit2",2015,"noise1"
"775","log_SSB",258049.243670244,0.266083029121483,153182.143935796,434707.40419128,"fit2",2016,"noise1"
"776","log_SSB",350145.188069233,0.249430707927898,214747.668497691,570910.285479336,"fit2",2017,"noise1"
"777","log_SSB",338513.314240274,0.266181427191895,200908.147769229,570366.434563712,"fit2",2018,"noise1"
"778","log_SSB",268665.040824833,0.297901148529364,149841.662191285,481714.518551355,"fit2",2019,"noise1"
"779","log_SSB",192818.174427738,0.343280998548328,98387.807246387,377880.648326075,"fit2",2020,"noise1"
"780","log_SSB",213266.846463398,0.346066350405985,108229.517598838,420243.467858999,"fit2",2021,"noise1"
"781","log_SSB",126672.025088606,0.345184864371413,64395.1894488269,249177.028243695,"fit3",1970,"noise1"
"782","log_SSB",131469.087092104,0.35365063399042,65734.0135922699,262940.294016425,"fit3",1971,"noise1"
"783","log_SSB",128583.524341819,0.367340123224811,62589.1566430375,264162.733913467,"fit3",1972,"noise1"
"784","log_SSB",113066.932221481,0.397062540578688,51921.7295864867,246219.285524422,"fit3",1973,"noise1"
"785","log_SSB",103074.068882865,0.372950931478843,49623.4755658359,214097.53256751,"fit3",1974,"noise1"
"786","log_SSB",111566.823362096,0.287348656216406,63524.1632960232,195943.644579862,"fit3",1975,"noise1"
"787","log_SSB",144800.609986172,0.219632847378937,94148.8755345268,222702.783578952,"fit3",1976,"noise1"
"788","log_SSB",161163.437863834,0.218240895350639,105074.20734968,247193.429855257,"fit3",1977,"noise1"
"789","log_SSB",150811.471790459,0.249611986101603,92461.3789811231,245984.867132987,"fit3",1978,"noise1"
"790","log_SSB",159032.212017126,0.260366989230485,95467.652622272,264919.517390122,"fit3",1979,"noise1"
"791","log_SSB",212897.153474985,0.250958546738458,130181.606667276,348168.985758453,"fit3",1980,"noise1"
"792","log_SSB",235925.464612182,0.239582320999515,147515.695172476,377321.37442999,"fit3",1981,"noise1"
"793","log_SSB",386812.665211411,0.22651049980213,248136.73052453,602990.285443306,"fit3",1982,"noise1"
"794","log_SSB",543440.54423851,0.226562827180725,348576.307157516,847239.525630736,"fit3",1983,"noise1"
"795","log_SSB",607703.895507857,0.243134741114775,377338.875151355,978706.539227614,"fit3",1984,"noise1"
"796","log_SSB",565277.026470309,0.274946363802246,329778.445023107,968947.854165318,"fit3",1985,"noise1"
"797","log_SSB",528390.511366521,0.304812722744791,290732.232000879,960321.910579662,"fit3",1986,"noise1"
"798","log_SSB",512958.55182505,0.300619950921208,284570.191641477,924645.24964006,"fit3",1987,"noise1"
"799","log_SSB",513645.714944899,0.292987260572423,289246.344038493,912135.713791928,"fit3",1988,"noise1"
"800","log_SSB",532600.378217203,0.271273534752853,312959.958861793,906388.037334757,"fit3",1989,"noise1"
"801","log_SSB",546707.355817652,0.267074410239786,323904.207652465,922769.528285422,"fit3",1990,"noise1"
"802","log_SSB",544662.842727592,0.270107627714298,320780.155835591,924800.386967039,"fit3",1991,"noise1"
"803","log_SSB",502220.123890183,0.266661233369398,297788.201318113,846994.782613401,"fit3",1992,"noise1"
"804","log_SSB",538999.290127452,0.253983903663803,327636.840930651,886714.18614792,"fit3",1993,"noise1"
"805","log_SSB",625654.884982805,0.24534237091973,386807.77729215,1011985.94775719,"fit3",1994,"noise1"
"806","log_SSB",520717.998513264,0.245884722511541,321589.076121239,843148.148083977,"fit3",1995,"noise1"
"807","log_SSB",481602.894528577,0.24347313740883,298841.267616641,776135.604925361,"fit3",1996,"noise1"
"808","log_SSB",430381.174506489,0.244913076629819,266304.832149776,695548.608240832,"fit3",1997,"noise1"
"809","log_SSB",339754.815953734,0.255447234217287,205932.336009085,560540.113324714,"fit3",1998,"noise1"
"810","log_SSB",321536.512235353,0.25969915574591,193272.432386595,534922.272275628,"fit3",1999,"noise1"
"811","log_SSB",308546.367158697,0.264636437546793,183678.089749028,518302.75901121,"fit3",2000,"noise1"
"812","log_SSB",294481.230573135,0.275267455544004,171690.090979764,505091.439261273,"fit3",2001,"noise1"
"813","log_SSB",258399.755035476,0.283130052299422,148349.788550839,450087.82320921,"fit3",2002,"noise1"
"814","log_SSB",242115.605523775,0.277248306649439,140612.606825362,416889.834856338,"fit3",2003,"noise1"
"815","log_SSB",266286.564190927,0.253003717996401,162176.581460011,437230.416563522,"fit3",2004,"noise1"
"816","log_SSB",325221.138370319,0.253159700682609,198008.976071612,534161.586718343,"fit3",2005,"noise1"
"817","log_SSB",363098.949907983,0.261139356373134,217639.983957379,605774.93632833,"fit3",2006,"noise1"
"818","log_SSB",336837.083076253,0.272585725981464,197419.589078474,574711.056106083,"fit3",2007,"noise1"
"819","log_SSB",343536.199922737,0.275492982252273,200201.877789575,589490.578012451,"fit3",2008,"noise1"
"820","log_SSB",329769.459605391,0.270685516533924,193998.454135503,560560.634222757,"fit3",2009,"noise1"
"821","log_SSB",412042.284202993,0.25083604758659,252014.675612736,673686.338140541,"fit3",2010,"noise1"
"822","log_SSB",448466.718615636,0.239842114355547,280267.338670914,717609.117992985,"fit3",2011,"noise1"
"823","log_SSB",454713.404733038,0.238594986301036,284866.647607359,725828.320656553,"fit3",2012,"noise1"
"824","log_SSB",476424.72543444,0.247501971495031,293302.902686193,773877.506586185,"fit3",2013,"noise1"
"825","log_SSB",351452.21094735,0.2574695032664,212179.69172366,582141.747762785,"fit3",2014,"noise1"
"826","log_SSB",307723.209787894,0.272991883193794,180212.483458359,525455.129550138,"fit3",2015,"noise1"
"827","log_SSB",276943.454611168,0.230133132421588,176399.694343557,434794.840985332,"fit3",2016,"noise1"
"828","log_SSB",344255.278321593,0.214641426617512,226034.190705227,524308.717555167,"fit3",2017,"noise1"
"829","log_SSB",315191.651088634,0.229147519971898,201150.167443211,493888.611571883,"fit3",2018,"noise1"
"830","log_SSB",235890.648942362,0.258735899937791,142059.499702219,391697.833478848,"fit3",2019,"noise1"
"831","log_SSB",162151.905752647,0.303541751202462,89442.1236835138,293969.322913803,"fit3",2020,"noise1"
"832","log_SSB",183562.049946806,0.300786113671896,101800.190393827,330991.779586265,"fit3",2021,"noise1"
"833","log_SSB",108131.12160544,0.329547322312877,56680.5902174547,206284.716069345,"fit0",1970,"noise2"
"834","log_SSB",111723.662477956,0.339165458535306,57470.0662022284,217194.403666864,"fit0",1971,"noise2"
"835","log_SSB",108428.196610568,0.355176911951938,54051.7231416718,217507.845021059,"fit0",1972,"noise2"
"836","log_SSB",93348.9990387495,0.390605118179418,43413.007823221,200724.070007318,"fit0",1973,"noise2"
"837","log_SSB",84165.4878488889,0.362426813162161,41364.722348854,171252.916557718,"fit0",1974,"noise2"
"838","log_SSB",92680.7029508012,0.263046302248619,55345.177713037,155202.549786578,"fit0",1975,"noise2"
"839","log_SSB",123205.220837112,0.191747943012972,84607.7152126214,179410.664894743,"fit0",1976,"noise2"
"840","log_SSB",136000.843092255,0.19075949589985,93575.862687846,197660.259713603,"fit0",1977,"noise2"
"841","log_SSB",123284.342030129,0.224306959510885,79428.0651076228,191355.901332957,"fit0",1978,"noise2"
"842","log_SSB",127123.301124645,0.237622562864173,79791.5227211071,202531.962515767,"fit0",1979,"noise2"
"843","log_SSB",168541.793107762,0.23092124408458,107187.336387525,265015.784339293,"fit0",1980,"noise2"
"844","log_SSB",185470.761136886,0.221384009786949,120179.275272567,286234.071213008,"fit0",1981,"noise2"
"845","log_SSB",304349.25323926,0.209279217277466,201943.637350191,458684.755621531,"fit0",1982,"noise2"
"846","log_SSB",424743.636141456,0.211130199219292,280807.838703249,642457.693758739,"fit0",1983,"noise2"
"847","log_SSB",462984.258018429,0.232822355650505,293348.474906992,730715.996532239,"fit0",1984,"noise2"
"848","log_SSB",408954.86687028,0.278399907460461,236971.760820762,705755.329485803,"fit0",1985,"noise2"
"849","log_SSB",362014.096136597,0.325671875285759,191208.847887989,685398.229470894,"fit0",1986,"noise2"
"850","log_SSB",349068.776541034,0.324453378639566,184812.232113323,659312.478197545,"fit0",1987,"noise2"
"851","log_SSB",349915.594851885,0.317236457073004,187899.737983356,651629.027451833,"fit0",1988,"noise2"
"852","log_SSB",370051.160905645,0.289621273901759,209764.101253896,652818.384409199,"fit0",1989,"noise2"
"853","log_SSB",379730.28487981,0.285621507636831,216944.827293554,664662.490706854,"fit0",1990,"noise2"
"854","log_SSB",374256.74536099,0.291958325979507,211178.495879137,663268.818470825,"fit0",1991,"noise2"
"855","log_SSB",344227.093403271,0.288082268595076,195715.162241396,605432.356266378,"fit0",1992,"noise2"
"856","log_SSB",374308.501497836,0.270258664754829,220384.411111154,635738.497052274,"fit0",1993,"noise2"
"857","log_SSB",440595.67231604,0.258060652050745,265689.606360292,730644.111837699,"fit0",1994,"noise2"
"858","log_SSB",368560.804224271,0.259191324602166,221758.889090517,612543.952432029,"fit0",1995,"noise2"
"859","log_SSB",345767.321375158,0.255503816566704,209553.397341001,570523.036361959,"fit0",1996,"noise2"
"860","log_SSB",311400.573540777,0.25745728413151,188004.110003948,515788.283561931,"fit0",1997,"noise2"
"861","log_SSB",243464.755112388,0.27244407032876,142733.86485179,415283.976535521,"fit0",1998,"noise2"
"862","log_SSB",230076.317640619,0.27805916689199,133408.400345547,396789.945775209,"fit0",1999,"noise2"
"863","log_SSB",218671.025499883,0.285076934524609,125063.003972076,382343.425909127,"fit0",2000,"noise2"
"864","log_SSB",204539.084626008,0.300933477521872,113400.915464914,368923.275161648,"fit0",2001,"noise2"
"865","log_SSB",175211.994869391,0.312995603099147,94871.6815425832,323587.003486727,"fit0",2002,"noise2"
"866","log_SSB",162409.523032085,0.30261142683507,89747.7240948086,293899.967242012,"fit0",2003,"noise2"
"867","log_SSB",176941.99722505,0.261755386844611,105930.309607501,295557.244173035,"fit0",2004,"noise2"
"868","log_SSB",209269.535536427,0.260561200532395,125577.50174564,348738.730225235,"fit0",2005,"noise2"
"869","log_SSB",222985.166858335,0.270863969636971,131132.973391469,379175.300863528,"fit0",2006,"noise2"
"870","log_SSB",197255.840034436,0.289703334170188,111796.810488238,348040.934779483,"fit0",2007,"noise2"
"871","log_SSB",195414.60693329,0.294703059362541,109673.250414802,348187.62513615,"fit0",2008,"noise2"
"872","log_SSB",186776.650705541,0.287814777446013,106250.185954699,328333.705351384,"fit0",2009,"noise2"
"873","log_SSB",243462.899527427,0.255830334218905,147457.074414741,401975.854204092,"fit0",2010,"noise2"
"874","log_SSB",277585.474039225,0.239150487535624,173711.164318081,443573.651124051,"fit0",2011,"noise2"
"875","log_SSB",290788.060518103,0.238626237057274,182160.335368384,464193.788229905,"fit0",2012,"noise2"
"876","log_SSB",306766.426132547,0.254353253148032,186336.514149591,505030.592804734,"fit0",2013,"noise2"
"877","log_SSB",229388.267011594,0.272720807554014,134408.446777743,391485.641743879,"fit0",2014,"noise2"
"878","log_SSB",206889.856943918,0.300031915807427,114907.103309814,372504.498619791,"fit0",2015,"noise2"
"879","log_SSB",228447.481567513,0.238740593389149,143075.831641877,364759.381340993,"fit0",2016,"noise2"
"880","log_SSB",314453.040568184,0.221297824438507,203790.196179068,485208.398522227,"fit0",2017,"noise2"
"881","log_SSB",302842.77142086,0.237544834132322,190114.379752593,482413.504550362,"fit0",2018,"noise2"
"882","log_SSB",237752.089935709,0.269914038342374,140077.659105472,403533.701446538,"fit0",2019,"noise2"
"883","log_SSB",167507.85969474,0.317470098692446,89908.1757698765,312083.776800573,"fit0",2020,"noise2"
"884","log_SSB",184994.854784159,0.319809292963144,98839.9424144363,346247.634919841,"fit0",2021,"noise2"
"885","log_SSB",126749.86310881,0.345244570402523,64427.2193463704,249359.322986321,"fit1",1970,"noise2"
"886","log_SSB",131551.946843594,0.353706165099668,65768.2844602878,263134.653128888,"fit1",1971,"noise2"
"887","log_SSB",128668.045627184,0.367387451413017,62624.4885984766,264360.896767814,"fit1",1972,"noise2"
"888","log_SSB",113149.579873087,0.397089951545411,51956.8909226341,246412.500788779,"fit1",1973,"noise2"
"889","log_SSB",103154.020507235,0.372990417646643,49658.1237504369,214280.185056596,"fit1",1974,"noise2"
"890","log_SSB",111648.798097082,0.287435208050203,63560.0549072764,196120.883386713,"fit1",1975,"noise2"
"891","log_SSB",144896.991087122,0.219737191053324,94192.276634428,222896.598068079,"fit1",1976,"noise2"
"892","log_SSB",161277.932124905,0.218345115226752,105127.377851063,247419.57729922,"fit1",1977,"noise2"
"893","log_SSB",150938.554337012,0.249704579725139,92522.4995035251,246236.832204032,"fit1",1978,"noise2"
"894","log_SSB",159181.675176577,0.26044590910163,95542.5959821624,265209.516776707,"fit1",1979,"noise2"
"895","log_SSB",213107.761492224,0.251024063409401,130293.6560897,348558.167536269,"fit1",1980,"noise2"
"896","log_SSB",236167.529978198,0.239637790484982,147650.99640958,377749.582273624,"fit1",1981,"noise2"
"897","log_SSB",387211.093356348,0.226560964885371,248367.750819906,603671.089838614,"fit1",1982,"noise2"
"898","log_SSB",544016.288508721,0.226605213056759,348916.615968002,848207.590635192,"fit1",1983,"noise2"
"899","log_SSB",608407.142560351,0.2431549571287,377760.570763795,979877.943243322,"fit1",1984,"noise2"
"900","log_SSB",566036.012195942,0.274913694401198,330242.377104985,970186.715319184,"fit1",1985,"noise2"
"901","log_SSB",529199.428403616,0.304717289630084,291231.785669695,961612.189338216,"fit1",1986,"noise2"
"902","log_SSB",513753.121382947,0.300515417816922,285069.389497547,925887.799443975,"fit1",1987,"noise2"
"903","log_SSB",514434.918954671,0.292883476750438,289749.697747759,913351.378437965,"fit1",1988,"noise2"
"904","log_SSB",533373.174601788,0.271192547885653,313463.813284854,907559.122705712,"fit1",1989,"noise2"
"905","log_SSB",547491.022429152,0.266994971566839,324419.009636002,923948.383841111,"fit1",1990,"noise2"
"906","log_SSB",545453.699486287,0.270018546512662,321302.026504025,925981.51813882,"fit1",1991,"noise2"
"907","log_SSB",502941.552163471,0.266574573975648,298266.62458896,848067.413647742,"fit1",1992,"noise2"
"908","log_SSB",539743.836455892,0.253915324540783,328133.525003855,887819.703849835,"fit1",1993,"noise2"
"909","log_SSB",626491.924366801,0.24528791168336,387366.617748461,1013231.68624635,"fit1",1994,"noise2"
"910","log_SSB",521417.108424622,0.245829478411716,322055.707664315,844188.736568753,"fit1",1995,"noise2"
"911","log_SSB",482242.60160982,0.243422064171393,299268.171027852,777088.742877919,"fit1",1996,"noise2"
"912","log_SSB",430956.422978444,0.244859449729432,266688.8056507,696405.078020522,"fit1",1997,"noise2"
"913","log_SSB",340230.618759904,0.255375852082863,206249.583962881,561246.581532885,"fit1",1998,"noise2"
"914","log_SSB",321999.703123975,0.259618520445645,193581.444068504,535608.200005146,"fit1",1999,"noise2"
"915","log_SSB",309009.649861493,0.264538462111288,183989.210995758,518981.320647784,"fit1",2000,"noise2"
"916","log_SSB",294948.185086576,0.275140902312995,172004.996980706,505766.887084234,"fit1",2001,"noise2"
"917","log_SSB",258830.816770769,0.282972650929363,148643.115567472,450699.593146067,"fit1",2002,"noise2"
"918","log_SSB",242518.988430463,0.277090355081992,140890.488902135,417455.146955942,"fit1",2003,"noise2"
"919","log_SSB",266697.127619719,0.252887422463351,162463.65464366,437804.738768285,"fit1",2004,"noise2"
"920","log_SSB",325708.765397255,0.253057040713016,198345.770756954,534854.862050972,"fit1",2005,"noise2"
"921","log_SSB",363655.116888798,0.261024821348353,218022.286142477,606566.633068804,"fit1",2006,"noise2"
"922","log_SSB",337375.250461093,0.272448118327185,197788.346483538,575474.044084586,"fit1",2007,"noise2"
"923","log_SSB",344088.878454437,0.275350055270053,200580.143136543,590273.565591359,"fit1",2008,"noise2"
"924","log_SSB",330293.1313116,0.270546632718204,194359.422209916,561297.987775434,"fit1",2009,"noise2"
"925","log_SSB",412654.730000137,0.250726188207773,252443.613166392,674542.421793207,"fit1",2010,"noise2"
"926","log_SSB",449104.372259684,0.239751072749988,280715.924476327,718501.230591119,"fit1",2011,"noise2"
"927","log_SSB",455354.747907599,0.238506679726697,285317.811953888,726726.260173003,"fit1",2012,"noise2"
"928","log_SSB",477124.566316831,0.247392475796913,293796.793429187,774847.979536897,"fit1",2013,"noise2"
"929","log_SSB",351995.574128285,0.257328782861107,212566.352697211,582880.981085426,"fit1",2014,"noise2"
"930","log_SSB",308230.197638174,0.272812644050266,180572.81730688,526135.97191989,"fit1",2015,"noise2"
"931","log_SSB",277303.597317887,0.23010174329689,176639.954999962,435333.473026856,"fit1",2016,"noise2"
"932","log_SSB",344643.002570393,0.214682629130782,226270.492491689,524941.621475891,"fit1",2017,"noise2"
"933","log_SSB",315551.341045999,0.229208613049074,201355.603450351,494511.437127601,"fit1",2018,"noise2"
"934","log_SSB",236180.012183634,0.25879646061847,142216.87979737,392224.876783531,"fit1",2019,"noise2"
"935","log_SSB",162379.583266557,0.303568141648786,89563.0765875251,294397.312669955,"fit1",2020,"noise2"
"936","log_SSB",183820.740314616,0.30080627989364,101939.626065118,331471.341166474,"fit1",2021,"noise2"
"937","log_SSB",106324.828493649,0.318176110388544,56989.8767815492,198368.022404007,"fit2",1970,"noise2"
"938","log_SSB",109798.826713911,0.327595426163386,57775.3843154943,208666.415474079,"fit2",1971,"noise2"
"939","log_SSB",106460.883141591,0.34328128855827,54322.9232774375,208639.722523823,"fit2",1972,"noise2"
"940","log_SSB",91417.8430589007,0.377430873617643,43626.9974624599,191560.788402479,"fit2",1973,"noise2"
"941","log_SSB",82309.2109614307,0.345658329104914,41804.0278824237,162061.087226998,"fit2",1974,"noise2"
"942","log_SSB",90842.1977024287,0.242098694236657,56520.8993272836,146004.486510773,"fit2",1975,"noise2"
"943","log_SSB",121119.473201182,0.170133934330339,86774.6847685678,169057.678834066,"fit2",1976,"noise2"
"944","log_SSB",133583.602825243,0.167176721948394,96260.7971643566,185377.427462026,"fit2",1977,"noise2"
"945","log_SSB",120657.821029095,0.196405454838113,82105.4110724706,177312.427833035,"fit2",1978,"noise2"
"946","log_SSB",124097.842247778,0.205848788503244,82897.6471030958,185774.566453036,"fit2",1979,"noise2"
"947","log_SSB",164350.674943044,0.196561587585913,111803.369082763,241595.084082297,"fit2",1980,"noise2"
"948","log_SSB",180712.775044915,0.184728426612687,125818.598666588,259557.071931579,"fit2",1981,"noise2"
"949","log_SSB",296569.9724755,0.17253167141115,211478.028618137,415900.172461584,"fit2",1982,"noise2"
"950","log_SSB",413535.283035255,0.174097871431183,293979.786212026,581711.526899711,"fit2",1983,"noise2"
"951","log_SSB",449314.916946713,0.192282294989742,308231.374777235,654975.161878758,"fit2",1984,"noise2"
"952","log_SSB",394194.747991751,0.229200460643472,251542.552123329,617746.373456902,"fit2",1985,"noise2"
"953","log_SSB",346414.611495824,0.266536412696064,205454.580061107,584085.704110907,"fit2",1986,"noise2"
"954","log_SSB",333816.52784179,0.261952419983253,199769.615692755,557809.924566971,"fit2",1987,"noise2"
"955","log_SSB",334850.531999571,0.25390943266156,203572.411306833,550786.219314345,"fit2",1988,"noise2"
"956","log_SSB",355513.257164455,0.228740228546166,227063.949166981,556625.904214916,"fit2",1989,"noise2"
"957","log_SSB",365185.643618153,0.225358774704895,234792.615787569,567992.966292704,"fit2",1990,"noise2"
"958","log_SSB",359744.379546939,0.230770000497572,228854.063119402,565495.831061956,"fit2",1991,"noise2"
"959","log_SSB",331143.722199367,0.227885233657641,211854.015048003,517602.485500241,"fit2",1992,"noise2"
"960","log_SSB",360579.380187332,0.212502563866984,237747.004505654,546873.302091124,"fit2",1993,"noise2"
"961","log_SSB",424586.127053253,0.20247955434264,285503.688726388,631422.242179317,"fit2",1994,"noise2"
"962","log_SSB",354599.407027467,0.203112150796845,238147.184750387,527995.909739711,"fit2",1995,"noise2"
"963","log_SSB",332382.796799536,0.199942872074859,224617.57239346,491850.759631388,"fit2",1996,"noise2"
"964","log_SSB",298933.332411341,0.201321038919844,201468.15792688,443549.681230428,"fit2",1997,"noise2"
"965","log_SSB",232944.329470999,0.21307676465939,153418.431817043,353693.229620572,"fit2",1998,"noise2"
"966","log_SSB",219717.543509373,0.217125233487638,143563.489182215,336267.941109456,"fit2",1999,"noise2"
"967","log_SSB",208309.728498933,0.222997016007336,134552.155898007,322499.053974221,"fit2",2000,"noise2"
"968","log_SSB",194151.365450083,0.236562187163519,122116.584889951,308678.40547704,"fit2",2001,"noise2"
"969","log_SSB",165803.484808681,0.246650670313594,102244.596423457,268872.845473871,"fit2",2002,"noise2"
"970","log_SSB",153964.776861629,0.238359598128068,96499.6172720265,245650.223121898,"fit2",2003,"noise2"
"971","log_SSB",169181.797758266,0.204317229772851,113353.595044753,252506.157227905,"fit2",2004,"noise2"
"972","log_SSB",200472.01739177,0.202640210483421,134760.598576945,298225.372857625,"fit2",2005,"noise2"
"973","log_SSB",213569.581306695,0.211638508573342,141055.186938334,323362.557943065,"fit2",2006,"noise2"
"974","log_SSB",188578.051051738,0.227434273006862,120752.236008353,294501.224275566,"fit2",2007,"noise2"
"975","log_SSB",186945.285007118,0.232025003271379,118634.456824315,294590.126021714,"fit2",2008,"noise2"
"976","log_SSB",179171.091562213,0.226323454329614,114978.734932493,279201.889553256,"fit2",2009,"noise2"
"977","log_SSB",235491.247048186,0.200762899013984,158884.649354059,349033.89132786,"fit2",2010,"noise2"
"978","log_SSB",269912.10749281,0.187796645761096,186795.596561666,390012.115447056,"fit2",2011,"noise2"
"979","log_SSB",283175.075085534,0.187990266369674,195900.019434775,409331.879501914,"fit2",2012,"noise2"
"980","log_SSB",297990.30915065,0.201254768765707,200858.68871025,442093.020311391,"fit2",2013,"noise2"
"981","log_SSB",222029.478094602,0.216706310067443,145193.275529064,339527.357333386,"fit2",2014,"noise2"
"982","log_SSB",199034.812862443,0.239144964713247,124556.025362285,318048.497581419,"fit2",2015,"noise2"
"983","log_SSB",221050.255707464,0.187992697834198,152921.449760953,319531.469422493,"fit2",2016,"noise2"
"984","log_SSB",304774.553487754,0.174019084243327,216695.887232422,428653.859747838,"fit2",2017,"noise2"
"985","log_SSB",292678.968289941,0.1878642575012,202524.808927087,422965.358827243,"fit2",2018,"noise2"
"986","log_SSB",228586.429169076,0.215585014413847,149809.989790964,348786.857760141,"fit2",2019,"noise2"
"987","log_SSB",160168.769867538,0.255604948691226,97051.5588231339,264334.083367296,"fit2",2020,"noise2"
"988","log_SSB",179260.328312959,0.254250659370473,108908.470039163,295057.540477012,"fit2",2021,"noise2"
"989","log_SSB",126491.21150303,0.344933721650544,64334.9311871764,248698.899528681,"fit3",1970,"noise2"
"990","log_SSB",131276.616521529,0.353406132162758,65669.2417926894,262429.557200387,"fit3",1971,"noise2"
"991","log_SSB",128387.232014218,0.367109077859575,62521.9162055832,263640.053674501,"fit3",1972,"noise2"
"992","log_SSB",112875.269552705,0.396858562755863,51854.4428083108,245703.661761335,"fit3",1973,"noise2"
